stop_lat,stop_lon,type,multimodal
28.808952,77.052399,Bus,Bawana JJ Colony KL- Block(A1144959_15203)
28.774309,77.047867,Bus,Mahrishi Balmiki Hospital(089636FD_15204)
28.743988,77.126518,Bus,Rohini Sector-16(67FB3D57_15205)
28.823933,77.132301,Bus,Bakauli Vill(39ABF4EB_15206)
28.793636,77.144295,Bus,Budh Pur Vill(129F0233_15207)
28.772772,77.143578,Bus,Harguru Govind Sarover(142075B4_15208)
28.773985,77.100601,Bus,Khera Khurd(EACD1CEA_15209)
28.657732,77.240387,Bus,gandhi nagar flyover x-ing(023411C8_15211)
28.803101,77.18187,Bus,mohamed pur(1DB6756B_15212)
28.688742,77.168205,Bus,Ashok vihar H block(33C7CC7C_15213)
28.846407,77.126427,Bus,80' road (singola  )(72DC4BCE_15214)
28.646709,77.314621,Bus,Anand Vihar ISBT Terminal(592F9397_15215)
28.743658,77.121826,Bus,Delhi Coll Of Eng Shad(C0A3683F_15216)
28.835331,77.092514,Bus,Munim Ji ka bagh(CF4AB8ED_15217)
28.689768,77.19281,Bus,Kalyan Vihar-(3B5126C7_15218)
28.6674,77.214302,Bus,St Stephen Hospital(167D0B1B_15219)
28.628159,77.240791,Bus,i.t.o.(7900663D_15220)
28.81074,77.01194,Bus,daria pur xing(6535C39E_15221)
28.745213,77.112236,Bus,Vidhya Vihar Marg(6E19C734_15222)
28.661366,77.228485,Bus,KODIYA PUL BUS STAND(D8970578_15223)
28.660088,77.227875,Bus,Old Delhi Railway Station(EEB84884_15224)
28.742874,77.146988,Bus,Yadav Nagar(D09BDA67_15225)
28.689716,77.306091,Bus,GTB X-ing(072B9051_15226)
28.673567,77.270035,Bus,Seelampur Market(7BFF57D3_15227)
28.688694,77.217018,Bus,delhi univercity gate no -1(6D34FEEE_15228)
28.657112,77.184601,Bus,Anand Parvat Terminal(CEF8EB23_15229)
28.672493,77.1483,Bus,Jaydev Park(A7386FEE_15231)
28.673018,77.147247,Bus,Power House(0F4B09E5_15232)
28.672333,77.2771,Bus,Welcome(8C2BA618_15233)
28.701984,77.281624,Bus,c block gokul puri(C09E407C_15235)
28.702232,77.278351,Bus,C 4 Yamuna Vihar(E4F00283_15236)
28.673203,77.270073,Bus,Seelampur (Jafrabad Road)(4E70654B_15237)
28.683853,77.318787,Bus,Police P D Gdn(C1DECE00_15238)
28.649788,77.304955,Bus,Dda F Kk Duma(1BBCC45E_15239)
28.603191,77.302391,Bus,Trilokpuri 27/31 block(BD89DC65_15240)
28.608574,77.307846,Bus,Trilokpuri Block 20/23(331B28BE_15241)
28.635191,77.152718,Bus,Inderpuri(A1C1CC08_15242)
28.623808,77.309807,Bus,gazipur xing(A60E391E_15243)
28.561705,77.350052,Bus,Sector-60 Noida(673C9EDF_15244)
28.561874,77.34288,Bus,Noida Sec-43 P. C. Sadar Pur(DF822729_15245)
28.57395,77.314301,Bus,BHEL Power Station(35612BBB_15246)
28.574942,77.262215,Bus,Tol Bridge Corner(F3C1930F_15247)
28.625547,77.213554,Bus,PS Parliament Street(6B0920D5_15248)
28.60993,77.278641,Bus,Samas Pur Jagir Village(FE5B0A02_15249)
28.58119,77.302635,Bus,Mayur Kunj(9654F45F_15250)
28.608629,77.286179,Bus,Delhi Police Appartments(319E4B9F_15251)
28.619473,77.279419,Bus,Ganesh Nagar West(CB6FAC5D_15252)
28.659714,77.233276,Bus,ISBT Kasmiri Gate(38473AB5_15253)
28.585419,77.299301,Bus,Mayur Palace(F5EB412B_15254)
28.5979,77.291969,Bus,Samachar Appartments(E67303BA_15255)
28.617998,77.285873,Bus,Ganesh Nagar West(74624DE1_15256)
28.702383,77.278633,Bus,C 4 Yamuna Vihar(52927C26_15257)
28.689213,77.277863,Bus,Mojpur(559B95CE_15258)
28.612654,77.309547,Bus,Trilok Puri 13-Block(4B48510B_15259)
28.63027,77.374924,Bus,Noida Sec-62 (Electronic City)(9D83D2FD_15260)
28.55526,77.099854,Bus,Cargo(487CF878_15261)
28.557093,77.091789,Bus,IGI Airport Terminal 2 (Air India Office)(527845BE_15262)
28.564449,77.267349,Bus,Mata Ka Mandir Marg(83E9397D_15263)
28.521931,77.293617,Bus,Haldiram(4465B449_15264)
28.521009,77.259811,Bus,Tughlkabad Extn.(6C70E858_15265)
28.547915,77.209717,Bus,Shahpur Jat(DDDD73F6_15266)
28.553732,77.213921,Bus,Kamla Nehru College(014FDE18_15267)
28.569166,77.235252,Bus,MCKR Hospital(5F955C86_15268)
28.630634,77.219269,Bus,Super Bazar Conn. Place(11EF591F_15270)
28.707867,77.179565,Bus,Azadpur Terminal(9470EFB4_15271)
28.55117,77.318321,Bus,Pusta Thokar No 9(1865E074_15272)
28.568392,77.321922,Bus,Wave Cinema(575ED1F6_15273)
28.597239,77.29248,Bus,Mayur Vihar Phase-1 Xing(6F39DDA0_15274)
28.628742,77.274872,Bus,TT Post under Pass(558F40C9_15275)
28.609146,77.285309,Bus,Aksherdham Mandir(D79AFEDB_15276)
28.533791,77.2463,Bus,gr-kailash part-2(2B976363_15277)
28.53895,77.253677,Bus,Desh Bandhu Gupta College(EA85E333_15278)
28.540943,77.249031,Bus,South Park Appartments CR Park(DE061DAE_15279)
28.54388,77.245956,Bus,Nehru Place Apartment(94C8AC0B_15280)
28.602034,77.240433,Bus,Sunder Nagar Market(37B59837_15281)
28.605452,77.240211,Bus,Sunder Nagar(158A2F0F_15282)
28.691832,77.107079,Bus,Tarun Enclave(04EF047D_15283)
28.5702,77.173164,Bus,RK Puram Sec-10(39BC7550_15284)
28.648071,77.193291,Bus,Old Rajendra Nagar Market(972950BD_15286)
28.609989,77.367828,Bus,Noida Sec 59/62(02CB91D5_15288)
28.522396,77.208969,Bus,anupam cinema(322DF7D1_15289)
28.525097,77.207085,Bus,saket market(AAB1098A_15290)
28.637266,77.240913,Bus,Delhi Gate(4D4F9941_15291)
28.616779,77.218575,Bus,Eastern Court(AE375F1D_15292)
28.628063,77.219337,Bus,Janpath Market(12A0685D_15293)
28.416651,77.192307,Bus,Jheer Khore Temple(6074EA02_15294)
28.42659,77.189201,Bus,Pahari Area(1728771C_15295)
28.428083,77.187294,Bus,Bhati Kalan Village(067EB8FD_15296)
28.495806,77.184746,Bus,Rajpur Xing(9DA7CC44_15297)
28.581732,77.174355,Bus,Moti Bagh(06B04C9D_15298)
28.577999,77.175003,Bus,South Moti Bagh(8D5CEC42_15299)
28.542208,77.252113,Bus,b block kalka ji(8A93F767_15300)
28.507135,77.279121,Bus,okhla crossing(DAEB5E41_15301)
28.568279,77.18959,Bus,Netaji Nagar(A00EF7F3_15302)
28.56461,77.179665,Bus,R.K. Puram Sec-1(1BDEBEE6_15303)
28.43836,77.17588,Bus,dera village(30486CF3_15304)
28.484694,77.130867,Bus,Rrc Station(D28D7C54_15305)
28.487881,77.135582,Bus,GHOGA AIR FORCE STATION(076881A4_15306)
28.48913,77.138077,Bus,Ghitorni Schol(862F9508_15307)
28.493439,77.148087,Bus,Ghitorni Vill(8D412C35_15308)
28.496307,77.154411,Bus,Modern Batta(3D965F83_15309)
28.498541,77.159645,Bus,Sultan Pur(122FC013_15310)
28.501564,77.166389,Bus,New Mangla P(947721A0_15311)
28.6471,77.203903,Bus,Jhandewalan(4ED0F32C_15312)
28.6448,77.193703,Bus,Sadhu Vaswani Marg(B1D54DC8_15313)
28.574448,77.265175,Bus,Meera Bai Polytechnic(D135ED3A_15314)
28.529633,77.147842,Bus,Masood Pur Dairy(14091802_15315)
28.509581,77.172478,Bus,Desu Office(F944A210_15316)
28.64535,77.317078,Bus,ISBT Anand Vihar main Road(D07E2AD6_15317)
28.589279,76.993698,Bus,adhyapak nagar(942497FB_15318)
28.584625,76.994789,Bus,JHATIKARA XING(C28075ED_15319)
28.538994,77.031128,Bus,Bijwason Flyover before Bridge(0ACD374D_15320)
28.53121,77.057358,Bus,Pushpanjali (Farm)(8305702B_15321)
28.53591,77.11203,Bus,Shiv Murti(C900E6C3_15322)
28.61701,77.288078,Bus,Patpar Ganj Flyover(9DBAF7FD_15323)
28.619476,77.2939,Bus,Sanjay Lake NH-24(D569C96C_15324)
28.626181,77.31295,Bus,Khichri Pur NH-24(9424A4F7_15325)
28.670635,77.128708,Bus,West E R Xing(57F14791_15326)
28.669487,77.135262,Bus,Punjabi B M M(705E26AF_15327)
28.682583,77.0299,Bus,Mundka Village (Metro Station)(19F9AA3D_15328)
28.682501,77.035736,Bus,Mundka Village Xing(0070D2CE_15329)
28.680933,77.084213,Bus,Inder Enclave(ED55E29E_15330)
28.6803,77.089302,Bus,Udyog Nagar(E6179EC3_15331)
28.678301,77.094704,Bus,Peera Garhi Chowk(E1AE56BF_15332)
28.675989,77.094116,Bus,Peera Garhi Depot(B16ABF12_15333)
28.669285,77.093529,Bus,power house(1FAC36C7_15334)
28.669456,77.102875,Bus,jawala heri market(F7EE0EB3_15335)
28.669521,77.105362,Bus,B-2 Paschim Vihar(458A5A19_15336)
28.667986,77.112419,Bus,BG-2 Paschim Vihar(C84845B8_15337)
28.572683,77.18779,Bus,R K Puram More(DA0647E3_15339)
28.679428,77.096779,Bus,Peera Garhi Chowk(DFF5AFF1_15340)
28.5355,77.110931,Bus,Rajokari Xing(BA5988EC_15341)
28.6136,77.234703,Bus,shahjahan road / upsc(6300951E_15342)
28.615894,77.230278,Bus,Baroda House(772E1414_15343)
28.62364,77.216248,Bus,KEND. TERMINAL(D1B7012F_15344)
28.599186,77.142212,Bus,Signal Officer Flats(9429F254_15345)
28.506809,77.175529,Bus,Chhattarpur Metro Station(B71A3D8A_15346)
28.530861,77.14946,Bus,Nelson Mandela Marg T point(43E161C0_15347)
28.532644,77.150703,Bus,B-11 Sec vasant Kunj(50B7B5C4_15348)
28.533199,77.151047,Bus,Bhatnagar International School(F3E03298_15349)
28.527863,77.169891,Bus,JNU Sec-13(CFB536CC_15350)
28.532156,77.17141,Bus,ICSSR(ACDB0233_15351)
28.589754,77.194679,Bus,THE LEELA PALACE KEMPINSKI(248AD3EB_15352)
28.686045,77.154099,Bus,A 1 Keshav Puram(E0270D5D_15353)
28.564568,77.1735,Bus,R K Puram Sec 1(F24AD283_15354)
28.561518,77.188271,Bus,Ch Harsukh Marg(253D15F4_15355)
28.635777,77.201927,Bus,BIRLA MANDIR(365C4980_15356)
28.635609,77.202209,Bus,gole market sec-4 (sbs marg)(9C9D1629_15357)
28.581949,77.174286,Bus,Rao Tula Ram Marg(ABD70EAF_15358)
28.630108,77.123611,Bus,Metal Forging(00A40779_15359)
28.568861,77.221107,Bus,South Ext Kotla Petrol Pump(A8E2BD9C_15360)
28.565071,77.239716,Bus,Gupta Market(E6E132A6_15361)
28.59989,77.299026,Bus,OCS Apartments(D372C741_15362)
28.606525,77.300667,Bus,36 Block Trilok Puri(5C78184C_15363)
28.607817,77.305023,Bus,Trilok Puri 26 Block(13AF830A_15364)
28.620436,77.300842,Bus,Mayur Vihar Phase-2(FD503BCF_15365)
28.577009,77.204437,Bus,Laxmibai Nagar(E0E10B72_15366)
28.567818,77.164948,Bus,Swami Malai Mandir(26EBCCD2_15367)
28.571301,77.1707,Bus,RK Puram Sec-9(94B3B87A_15368)
28.536734,77.140137,Bus,Vasant Kunj Sec-C-8(0C586FA7_15370)
28.552231,77.165337,Bus,Nelson Mandela Marg Xing(7C0FD82F_15371)
28.723619,77.152824,Bus,Ayurvedic Hospital(C16D56A1_15372)
28.717463,77.158089,Bus,Shalimar Bagh Desu Cly(8D5CDB76_15373)
28.5508,77.164429,Bus,R K Puram Sec 2(B0671B08_15374)
28.616388,76.982635,Bus,JHARODA XING-DC3471(75ECF950_15375)
28.619202,76.98568,Bus,NAJAFGARH(F5F8631C_15376)
28.623222,76.989876,Bus,DICHAON KALAN DEPOT(7C6235AC_15377)
28.649359,77.026947,Bus,TILANG PUR KOTLA(3A988A65_15378)
28.665911,77.053902,Bus,LAXMI PARK COLONY(22ACDC02_15379)
28.671709,77.058479,Bus,Kamaruddin Ngr Xing(29192E7E_15380)
28.674393,77.060844,Bus,Ram Nagar C Bq(CC9DE2FD_15381)
28.66692,77.054634,Bus,SHIV RAM PARK(B6422458_15382)
28.54567,77.126717,Bus,Mahipal Pur Village(14C289FD_15383)
28.597006,77.171082,Bus,Taj Hotel(A275BA96_15384)
28.58378,77.091507,Bus,Dwarka Flyover Palam Village(525E8C83_15385)
28.551718,77.02166,Bus,DESU Powar House(9A742230_15386)
28.535484,77.043625,Bus,Bamnoli(7487470D_15387)
28.6439,77.016701,Bus,BakkarWala Crossing(080831C1_15389)
28.579226,77.059402,Bus,Dwarka Court(4E523E0E_15390)
28.623081,77.21344,Bus,Patel Chowk Metro Station(893B435A_15391)
28.624229,77.222565,Bus,Ashok Road(DEAA68C5_15392)
28.595102,77.022003,Bus,Dwarka S 16 C(9DB853C5_15393)
28.593508,77.0355,Bus,Dwarka S 17D C(A2446077_15394)
28.575405,77.071045,Bus,BSF Camp(983313AB_15395)
28.575064,77.070847,Bus,S P G Complex(FFB9BF07_15396)
28.575357,77.073128,Bus,ps dwarka(68B7A951_15397)
28.635466,76.983673,Bus,Dichaon Kalan Village(168BBE3F_15398)
28.616186,76.983765,Bus,SHIV ENCLAVE(8946E927_15399)
28.664072,77.156624,Bus,dcm chemicals prem nagar(133A44F4_15400)
28.56646,76.975777,Bus,Ayudham Society(CE880D4D_15401)
28.636189,77.107689,Bus,Kachha Tihar(17940EBF_15402)
28.63833,77.107643,Bus,Ajanta Cinema(21E430CF_15403)
28.647081,77.271461,Bus,SDM Office(8ECC2D8D_15404)
28.632408,76.958382,Bus,Anaj Mandi(BB21A496_15405)
28.621613,77.017525,Bus,SUREHRA Xing(3F0C1CC2_15406)
28.642727,77.081635,Bus,C-Block Vikas Puri(812FC832_15407)
28.552401,76.907204,Bus,Malikpur Zar Xing(7A0F958E_15408)
28.630432,77.079849,Bus,Janak Puri West(F3E83DD1_15409)
28.634489,77.068817,Bus,C Block Vikas Puri(F114228D_15410)
28.638554,77.078461,Bus,G Block Vikas Puri(97B1A8AE_15411)
28.725842,77.113373,Bus,Rohini sec- 11 Pocket- A(E4FF5EC6_15412)
28.69998,77.143883,Bus,DAV School(FED5D36F_15414)
28.766384,77.182571,Bus,Natthupura(CA0A0A33_15415)
28.757797,77.195404,Bus,Burari Garhi(B33A289D_15416)
28.729204,77.202339,Bus,Jharoda Crossing(7F738E4C_15417)
28.68409,77.166069,Bus,Wazir Pur JJ Colony Xing(AE82ED14_15418)
28.685465,77.163147,Bus,B-3 Keshav Puram(E4584E75_15419)
28.683414,77.154488,Bus,A-1 Keshav Puram(0A85CBD4_15420)
28.654505,77.121056,Bus,shivaji college(CB4C7A54_15421)
28.653917,77.116295,Bus,janta colony(29CDCC99_15422)
28.655153,77.113541,Bus,ghore wala mandir(A902A549_15423)
28.765949,77.016533,Bus,Prem Piyau(225512E5_15424)
28.677494,77.112083,Bus,Avtar Enclave(6FBB784C_15425)
28.633482,77.002342,Bus,Bunny Camp(3B5A39C9_15426)
28.646034,77.021584,Bus,Satya Vihar / Chanchal Park(7803EC01_15427)
28.678301,77.105782,Bus,Multan Nagar(280627FA_15428)
28.685867,76.990601,Bus,Gahevra Xing(A67827C2_15429)
28.6772,77.111771,Bus,Shiva Enclave/ New Multan Nagar(7C49B639_15430)
28.719706,77.108467,Bus,Rithala Metro Station(AD3627DD_15432)
28.681875,77.074394,Bus,Nangloi JJ Colony-III(7305AF67_15433)
28.436571,77.205139,Bus,RADHA SWAMI SATSANG(C6591F31_15434)
28.811417,77.011322,Bus,Darya Pur Village(6B1DCB43_15435)
28.7376,77.008003,Bus,Kanjhawala Chowk(6DF059A3_15436)
28.687632,76.970093,Bus,sarvodya kanya vidhalya(E51ED8D1_15437)
28.684458,77.006462,Bus,metro workshop(E7114410_15438)
28.690943,76.996185,Bus,ghervra railway phatak(1DCF84F5_15439)
28.701405,77.117844,Bus,ROHINI SECTOR 7/8 Xing(92D4F580_15440)
28.6381,77.205849,Bus,Rama Krishna Ashram Marg(8AF3ED22_15441)
28.690262,77.110016,Bus,bal bharti school (parwana road)(2E00368C_15442)
28.734049,77.020432,Bus,Rss Kanjhawala(4F3855FC_15443)
28.637583,77.202965,Bus,PS Mandir Marg(B176B252_15444)
28.622551,77.196617,Bus,North Avenue(86D65E45_15445)
28.654659,77.038017,Bus,Ranhola II(37CF5169_15446)
28.662043,77.049248,Bus,Nilothi Xing(6AE5A1CE_15447)
28.681841,77.07312,Bus,Savda Jj Colony(7BE18569_15448)
28.678642,77.102432,Bus,pachim vihar(D7F176B7_15449)
28.672514,77.150604,Bus,Jai Dev Park(C37C962F_15450)
28.641722,77.20462,Bus,Videocon Tower(D15A357A_15451)
28.630325,77.207581,Bus,sent. colam bus school(1512F2CA_15452)
28.701334,77.075302,Bus,Sultanpuri Machhi Market(1B6E72EA_15453)
28.600676,77.24086,Bus,D P S School(A27D61A6_15454)
28.589886,77.21299,Bus,S J Madrasa(3F131824_15455)
28.778559,77.045586,Bus,Industrial Area Bawan Sec-3(F0307ADA_15456)
28.790796,77.003807,Bus,Darya Pur Village(9E3C0210_15457)
28.742144,77.086075,Bus,Prahlad Pur(CD147AC5_15458)
28.677298,77.322006,Bus,Shahadra Road(098807FE_15459)
28.595249,77.199547,Bus,HOTEL SAMRAT ASHOK(53E7BC56_15460)
28.721689,77.127518,Bus,Vidhya Vihar Marg(93486F2C_15461)
28.666727,77.169556,Bus,Model Basti(6CB40DB1_15462)
28.664801,77.1754,Bus,Anand Parbat Industrial Area(10D991FF_15463)
28.6175,77.203758,Bus,Kendriya Terminal (Church Road)(EBB1E9D8_15464)
28.589155,77.031395,Bus,dwarka sector-18b(477FF9E7_15465)
28.589802,77.038887,Bus,Dwarka Sec-18 Global School(AB4D5CD0_15466)
28.588543,77.040901,Bus,dwarka sec-18A(BB36ED87_15467)
28.582857,77.050293,Bus,dwarka sec-11(8F5B5A19_15468)
28.585354,77.052429,Bus,Pritibha School(88678D29_15469)
28.592068,77.058128,Bus,Dwarka Sector-6/10- 5/11 Xing(0DAAD9DD_15470)
28.594261,77.059967,Bus,Kaveri Appartment Dwarka Sec-6(351E26C9_15471)
28.597643,77.062843,Bus,dwarka sec-5(D9445993_15472)
28.61166,77.108917,Bus,Nangal Raya Lajwanti Garden(8A1B20E5_15473)
28.568243,77.067535,Bus,Dwarka Sector-8 Metro Station(DEC4B06D_15474)
28.58135,77.070648,Bus,Royal Residency (Dwarka)(32965B33_15475)
28.673496,77.251961,Bus,Shastri Park(3B286FB5_15476)
28.626316,77.069687,Bus,Vikaspuri Crossing (Shivaji Marg)(68697ABA_15477)
28.613375,77.087753,Bus,Dabri Crossing (Pankha Road)(492C9EEF_15478)
28.583166,77.11657,Bus,More Lines(60968969_15479)
28.578783,77.129318,Bus,Palam More NH 8 Crossing(484F6CF1_15480)
28.581923,77.174255,Bus,South Moti Bagh (Ring Road)(DC85ACEC_15481)
28.785521,77.041389,Bus,DSIDC Sec-1 (Bawana)(789AE9D1_15482)
28.747839,76.98024,Bus,Jouti X-lng(1DF733EF_15483)
28.715994,77.221512,Bus,Jagatpur Xing(D361BEBF_15484)
28.577801,77.174202,Bus,South Moti Bagh(8ACE10C2_15485)
28.535002,77.108429,Bus,Shiv Murti II(C4314723_15486)
28.621807,77.069595,Bus,Chander Nagar(73E85D7D_15487)
28.618935,77.075287,Bus,A-2 Janak Puri Telephone Exchange(ABDF55AE_15488)
28.621685,77.08326,Bus,A-5B janakpuri(ACDBFFEE_15489)
28.622005,77.086266,Bus,C-2A Janakpuri(380CAD2D_15490)
28.696243,77.155525,Bus,Punjab Kesari(39696952_15491)
28.687138,76.974701,Bus,PVC Market(295C50CB_15492)
28.67527,77.142563,Bus,NITHARI VILLAGE(7171EA6F_15493)
28.641199,77.235199,Bus,Delite Cinema(AFAF4A35_15494)
28.641701,77.233299,Bus,Turkman Gate / G B Pant Hosipatal(79AD67ED_15495)
28.608297,77.227966,Bus,Shajahan Road UPSC(8651E55B_15496)
28.574446,77.141914,Bus,APS Colony(B37EB260_15497)
28.505457,77.095032,Bus,MCD Toll- Gurgaon(760172B4_15498)
28.500956,77.091743,Bus,Shankar Chowk(77C246EA_15499)
28.495707,77.087212,Bus,Shyam Chowk(9F6EDED0_15500)
28.490908,77.082054,Bus,Atlas Chowk(4600C324_15501)
28.479107,77.070854,Bus,IFFCO Chowk(B6A09DBA_15502)
28.476395,77.062943,Bus,Sukhrali(A4C85805_15503)
28.474047,77.057205,Bus,MDI(0BD57EC8_15504)
28.473928,77.054932,Bus,Gurugram Sec 14(3355D9FF_15505)
28.479027,77.031479,Bus,Shri Mata Sheetla Devi Mandir(4E83A8AF_15506)
28.46497,77.033417,Bus,Gurugram ISBT(0CC4A056_15507)
28.465437,77.033417,Bus,Gurugram ISBT(60E03493_15508)
28.47912,77.031555,Bus,Shri Mata Sheetla Devi Mandir(01C9D2F3_15509)
28.474005,77.055115,Bus,Gurugram Sec 14(EE2FB603_15510)
28.474226,77.057045,Bus,MDI(DF94B90B_15511)
28.476503,77.062904,Bus,Sukhrali(985B9CAB_15512)
28.478254,77.069046,Bus,IFFCO Chowk(15BB1B8F_15513)
28.491163,77.081627,Bus,Atlas Chowk(4F512501_15514)
28.496094,77.086411,Bus,Shyam Chowk(824CE91C_15515)
28.501616,77.091499,Bus,Shankar Chowk(60CDCE70_15516)
28.505613,77.094597,Bus,MCD Toll- Gurgaon(02AA8BAB_15517)
28.648399,77.200699,Bus,Karol Bagh Terminal(CD417466_15518)
28.67555,77.125183,Bus,Madipur Village(CDC50207_15519)
28.6768,77.114799,Bus,Ordinance Depot(CD10097D_15520)
28.678083,77.105469,Bus,Multan Nagar(9625581B_15521)
28.711065,77.037903,Bus,Mubarakpur Dabas(EB9B7B90_15522)
28.678867,77.100754,Bus,Paschim Vihar Super Bazar (West Metro Station)(F5F8A905_15523)
28.677549,77.111603,Bus,New Multan Nagar(5653C6EA_15524)
28.677134,77.115021,Bus,Ordinance Depot(9418E893_15525)
28.675966,77.123833,Bus,Madipur Village(6D85B341_15526)
28.66024,77.144043,Bus,Karampura Terminal(520AC4E3_15527)
28.628923,77.205147,Bus,Gole Market (Sahitya Sadan)(939CCB12_15528)
28.63349,77.209358,Bus,Shaheed Bhagat Singh Marg(B7678DF9_15529)
28.569483,77.204514,Bus,SJ Hospital(A3485B5E_15530)
28.558416,77.263008,Bus,Okhla Sabzi Mandi(2BBBBA37_15531)
28.516062,77.311707,Bus,NTP ECO Park(ED83B373_15532)
28.50036,77.316246,Bus,Meethapuur Chowk(750AA495_15533)
28.500504,77.316223,Bus,Meethapuur Chowk(A92DF91E_15534)
28.516087,77.3116,Bus,NTP ECO Park(A05D6910_15535)
28.557196,77.269516,Bus,Kalka Ji Crossing(5CFFB012_15536)
28.558279,77.262856,Bus,Okhla Sabzi Mandi(54BD0E81_15537)
28.503412,77.300194,Bus,Tughlakabad Metro Station(148F0081_15538)
28.500036,77.311569,Bus,Power House Gate No. 3(2F55BF73_15539)
28.499899,77.311523,Bus,Power House Gate No. 3(5E259E82_15540)
28.503006,77.29969,Bus,Tughlakabad Metro Station(D7583095_15541)
28.543699,77.243797,Bus,Pumposh Enclave(B06B3B46_15542)
28.542616,77.241554,Bus,OS Communications(96EF9E95_15543)
28.541533,77.238678,Bus,Savitri Cinema(04810977_15544)
28.576,77.210052,Bus,S.J. Terminal(F1EA8199_15545)
28.679209,77.096031,Bus,Peera Garhi Chowk(D6E79046_15546)
28.679762,77.091194,Bus,Mian Wali Nagar(DA4A2324_15547)
28.679951,77.0895,Bus,Udyog Nagar(EB9503E1_15548)
28.680517,77.084084,Bus,Inder Enclave(7D09C168_15549)
28.6812,77.078918,Bus,Jwala Puri / Nangloi Depot(DD3C34B1_15550)
28.68199,77.053917,Bus,Qamruddin Nagar Terminal(5BB2A224_15551)
28.682034,77.047569,Bus,Rajdhani Park(370B8AA8_15552)
28.682182,77.040787,Bus,Swarn Park(A79A20F5_15553)
28.684683,77.000969,Bus,Hiran Kudna Crossing(5C37A698_15554)
28.687971,76.963173,Bus,PVC Market(29A27F87_15555)
28.690752,76.934677,Bus,Bahadurgarh(F6EA0060_15556)
28.690701,76.935814,Bus,Bahadurgarh(23FF7F61_15557)
28.684,77.01165,Bus,Mile Stone / Shiv Shankar Dharam Kanta(7E84AB12_15558)
28.683483,77.018219,Bus,Mundka Industrial Area / Mundka School(05A95469_15559)
28.6824,77.040802,Bus,Swarn Park(A88BE92F_15560)
28.682301,77.048698,Bus,Rajdhani Park(24656BA2_15561)
28.680027,77.091148,Bus,Mian Wali Nagar(98C6D680_15562)
28.676434,77.120399,Bus,Madipur JJ Colony Metro Station(41987818_15563)
28.620001,77.073303,Bus,Jivan park(C1C04209_15564)
28.617399,77.078499,Bus,C-1 Janak Puri(D645B510_15565)
28.511925,77.07476,Bus,Pipal Chowk(2C890D83_15566)
28.646833,77.204086,Bus,Jhandewalan(632EDB80_15567)
28.653799,77.190697,Bus,Prahlad Market(BE08C0DB_15568)
28.655199,77.188103,Bus,Khalsa College(FF2A39FF_15569)
28.664314,77.175758,Bus,Anand Parvat Industrial Area(2D377C4D_15570)
28.666346,77.169945,Bus,Daya Basti Flyover(6F585992_15571)
28.671183,77.156754,Bus,Ashok Park(D329EC3D_15572)
28.671883,77.15303,Bus,Ram Pura(D9F2D05A_15573)
28.672672,77.146919,Bus,Punjabi Bagh Power House(56C570BC_15574)
28.673149,77.143517,Bus,Punjabi Bagh Terminal (Rohtak Road)(D6DD88FE_15575)
28.505127,77.277115,Bus,Okhla more(94CE575E_15576)
28.510765,77.262077,Bus,Tuglkabad Fort(84667F11_15577)
28.522833,77.191895,Bus,Lado Sarai Crossing(FB0ED486_15578)
28.484562,77.13092,Bus,RRC Station(EFF500E6_15579)
28.476839,77.130478,Bus,Aya Nagar(D3B314D2_15580)
28.481215,77.093216,Bus,Sikandarpur(CF4ABF71_15581)
28.47764,77.07003,Bus,IFFCO Chowk(DC0ACE19_15582)
28.713984,77.003265,Bus,Kanjhawala Haryana Shakti C-School(C4B0FBE7_15583)
28.688158,76.963158,Bus,PVC Market(14A425EA_15584)
28.713455,77.003136,Bus,Kanjhawala School(19336081_15585)
28.836323,77.092133,Bus,Munim Ji Ka Bagh(DBAC731C_15586)
28.840452,77.101982,Bus,Satyawadi Raja Harishchander Hospital(DA1F72C4_15587)
28.851513,77.097672,Bus,A 9 Narela(E712AE90_15588)
28.853407,77.088646,Bus,Police Station Narela(01C91369_15589)
28.683033,77.024513,Bus,Mundka Main Rohtak Road School(18EA6F27_15590)
28.682283,77.06443,Bus,Nangloi Metro Station(1DFE3B23_15591)
28.674534,77.134819,Bus,Agarsen Hospital(0BCBB4D8_15592)
28.673332,77.143967,Bus,Punjabi Bagh Terminal (Rohtak Road)(1BFA5942_15593)
28.671949,77.153954,Bus,Ram Pura(CFDE633A_15594)
28.661226,77.185432,Bus,Sarai Rohilla Govt Qtrs (Rohtak Road)(67BA8CD3_15595)
28.6539,77.190903,Bus,Prahlad Market(67AAEE29_15596)
28.65181,77.194809,Bus,DB Gupta Market(3C63A743_15597)
28.649401,77.1987,Bus,Faiz Road(1C137F2A_15598)
28.646151,77.208267,Bus,Paharganj Police Station(024EAA3D_15599)
28.511957,77.074547,Bus,Pipal Chowk(4356EF98_15600)
28.477932,77.070282,Bus,IFFCO Chowk(2049637A_15602)
28.481291,77.092422,Bus,Sikandarpur(5AD2F7D2_15603)
28.481237,77.126221,Bus,Aya Nagar Crossing(FB0FE796_15604)
28.630417,77.079987,Bus,District Centre Nazafgarh Road(6DFA7719_15605)
28.629,77.07637,Bus,Dholi Piao(9B009749_15606)
28.622732,77.060226,Bus,Uttam Nagar(86A8D433_15607)
28.620169,77.045357,Bus,Nawada Gaon(4D198D2A_15608)
